No,year,month,day,hour,PM2.5_shunyi,PM10_shunyi,TEMP_shunyi,DEWP_shunyi,WSPM_shunyi,PM2.5_guanyan,PM10_guanyan,TEMP_guanyan,DEWP_guanyan,WSPM_guanyan,PM2.5_Percentile_Category_shunyi,PM10_Percentile_Category_shunyi,PM2.5_Percentile_Category_guanyan,PM10_Percentile_Category_guanyan
21238,2015,8,2,21,101.0,101.0,27.0,24.3,1.6,110.0,110.0,27.2,25.0,1.7,High,High,High,High
21239,2015,8,2,22,95.0,95.0,26.6,24.1,2.0,111.0,111.0,26.9,24.7,2.3,High,High,High,High
21240,2015,8,2,23,100.0,100.0,26.1,24.0,0.6,87.0,87.0,26.6,24.3,1.0,High,High,High,Medium
21241,2015,8,3,0,113.0,115.0,25.8,24.0,0.4,81.0,81.0,26.0,24.4,0.6,Very High,High,High,Medium
21242,2015,8,3,1,110.0,123.0,25.4,24.2,0.7,78.0,78.0,25.5,24.5,1.2,Very High,High,High,Medium
21243,2015,8,3,2,110.0,110.0,25.4,24.2,0.9,88.0,88.0,25.2,24.3,0.8,Very High,High,High,Medium
21244,2015,8,3,3,109.0,109.0,25.1,24.1,0.7,105.0,105.0,25.4,24.4,1.0,High,High,High,High
21245,2015,8,3,4,115.0,115.0,25.3,24.1,0.4,133.0,133.0,25.0,24.1,0.9,Very High,High,Very High,High
21246,2015,8,3,5,113.0,113.0,25.3,23.9,0.3,101.0,101.0,25.2,24.2,1.2,Very High,High,High,High
21247,2015,8,3,6,109.0,109.0,25.2,24.0,0.9,131.0,131.0,25.1,24.2,0.8,High,High,Very High,High
21248,2015,8,3,7,117.0,117.0,25.4,23.8,1.7,152.0,152.0,25.8,24.0,0.9,Very High,High,Very High,Very High
21249,2015,8,3,8,99.0,99.0,26.2,22.7,0.7,154.0,154.0,26.1,24.0,1.6,High,High,Very High,Very High
21250,2015,8,3,9,72.0,72.0,27.1,22.3,1.5,150.0,150.0,26.7,24.0,1.5,High,Medium,Very High,Very High
21251,2015,8,3,10,61.0,61.0,27.6,21.9,2.2,106.0,106.0,27.3,23.5,1.6,High,Medium,High,High
21252,2015,8,3,11,64.0,72.0,27.6,23.0,2.0,100.0,100.0,27.6,22.8,1.6,High,Medium,High,High
21253,2015,8,3,12,72.0,72.0,27.8,23.0,1.9,90.0,90.0,28.4,22.6,1.0,High,Medium,High,Medium
21254,2015,8,3,13,76.0,76.0,28.5,23.6,2.2,89.0,89.0,28.9,22.2,3.0,High,Medium,High,Medium
21255,2015,8,3,14,89.0,89.0,28.2,23.3,2.5,68.0,68.0,28.3,20.1,2.4,High,High,High,Medium
21256,2015,8,3,15,64.0,64.0,28.4,21.9,2.3,82.93337203901532,109.02330301717916,28.5,16.4,3.4,High,Medium,High,High
21257,2015,8,3,16,22.0,22.0,25.1,15.7,2.4,82.93337203901532,109.02330301717916,26.5,13.6,4.0,Medium,Low,High,High
21258,2015,8,3,17,4.0,5.0,22.8,16.6,3.6,8.0,8.0,23.6,17.3,1.3,Low,Low,Low,Low
21259,2015,8,3,18,11.0,11.0,22.4,18.0,2.8,19.0,19.0,24.0,15.8,3.2,Low,Low,Low,Low
21260,2015,8,3,19,16.0,16.0,22.6,16.8,3.8,13.0,13.0,24.0,14.4,3.2,Low,Low,Low,Low
21261,2015,8,3,20,16.0,16.0,22.1,16.4,1.1,14.0,14.0,23.6,14.6,1.2,Low,Low,Low,Low
21262,2015,8,3,21,10.0,19.0,21.6,17.6,0.9,11.0,12.0,22.7,15.3,1.2,Low,Low,Low,Low
21263,2015,8,3,22,12.0,12.0,21.6,17.6,0.9,10.0,10.0,22.9,15.2,1.3,Low,Low,Low,Low
21264,2015,8,3,23,12.0,19.0,22.3,15.4,2.3,13.0,13.0,23.9,13.4,2.8,Low,Low,Low,Low
21265,2015,8,4,0,15.0,19.0,20.1,16.1,1.1,13.0,13.0,23.7,13.3,1.6,Low,Low,Low,Low
21266,2015,8,4,1,8.0,8.0,20.4,15.8,1.2,8.0,8.0,22.9,14.5,0.8,Low,Low,Low,Low
21267,2015,8,4,2,9.0,9.0,19.6,15.5,1.5,11.0,11.0,20.8,14.4,2.0,Low,Low,Low,Low
21268,2015,8,4,3,9.0,10.0,19.1,15.4,1.3,10.0,12.0,19.2,15.7,0.7,Low,Low,Low,Low
21269,2015,8,4,4,9.0,10.0,18.7,15.0,1.0,12.0,12.0,17.8,16.0,0.4,Low,Low,Low,Low
21270,2015,8,4,5,7.0,7.0,18.9,15.0,1.5,9.0,15.0,18.1,15.2,0.9,Low,Low,Low,Low
21271,2015,8,4,6,6.0,22.0,19.2,15.3,1.4,16.0,20.0,17.9,16.4,0.7,Low,Low,Low,Low
21272,2015,8,4,7,9.0,21.0,21.4,15.9,1.3,18.0,38.0,22.5,17.4,1.4,Low,Low,Low,Low
21273,2015,8,4,8,9.0,24.0,23.7,16.0,1.5,16.0,46.0,25.6,16.4,0.8,Low,Low,Low,Medium
21274,2015,8,4,9,5.0,16.0,25.8,16.4,1.5,20.0,55.0,26.3,16.5,1.6,Low,Low,Low,Medium
21275,2015,8,4,10,9.0,29.0,27.1,17.0,1.3,16.0,42.0,27.6,14.6,1.5,Low,Low,Low,Medium
21276,2015,8,4,11,20.0,36.0,28.8,17.7,1.7,16.0,51.0,29.4,15.1,1.0,Low,Medium,Low,Medium
21277,2015,8,4,12,19.0,29.0,30.5,17.6,1.1,19.0,48.0,30.9,16.1,1.7,Low,Low,Low,Medium
21278,2015,8,4,13,18.0,22.0,31.6,18.2,2.1,18.0,40.0,32.3,14.4,1.9,Low,Low,Low,Low
21279,2015,8,4,14,15.0,46.0,32.9,17.5,2.0,17.0,36.0,33.0,15.0,2.3,Low,Medium,Low,Low
21280,2015,8,4,15,31.0,50.0,33.3,16.2,3.0,14.0,35.0,33.3,15.8,2.3,Medium,Medium,Low,Low
21281,2015,8,4,16,26.0,38.0,32.7,16.9,3.3,21.0,42.0,33.5,16.4,2.6,Medium,Medium,Low,Medium
21282,2015,8,4,17,21.0,26.0,32.4,17.8,2.1,16.0,52.0,32.4,17.8,2.3,Medium,Low,Low,Medium
21283,2015,8,4,18,19.0,54.0,31.6,18.9,2.8,20.0,55.0,32.1,17.9,3.0,Low,Medium,Low,Medium
21284,2015,8,4,19,21.0,54.0,29.8,19.5,2.7,36.0,92.0,30.0,20.8,2.7,Medium,Medium,Medium,High
21285,2015,8,4,20,26.0,66.0,28.2,20.0,2.2,43.0,105.0,28.7,21.0,1.7,Medium,Medium,Medium,High
21286,2015,8,4,21,34.0,83.0,27.2,20.5,1.6,40.0,100.0,28.1,20.6,1.9,Medium,High,Medium,High
21287,2015,8,4,22,39.0,79.0,26.5,20.8,1.2,44.0,101.0,26.5,21.3,0.9,Medium,Medium,Medium,High
21288,2015,8,4,23,41.0,88.0,25.7,21.4,0.8,50.0,92.0,26.7,21.2,1.5,Medium,High,Medium,High
21289,2015,8,5,0,44.0,85.0,24.3,21.4,0.5,55.0,102.0,26.4,21.2,1.3,Medium,High,Medium,High
21290,2015,8,5,1,55.0,80.0,24.7,21.0,0.9,65.0,107.0,25.8,21.5,1.0,Medium,High,High,High
21291,2015,8,5,2,63.0,82.0,23.7,21.2,1.7,75.0,111.0,25.2,21.7,0.8,High,High,High,High
21292,2015,8,5,3,69.0,74.0,23.8,21.1,1.3,78.0,108.0,24.0,21.9,1.3,High,Medium,High,High
21293,2015,8,5,4,72.0,89.0,23.5,21.2,0.4,84.0,124.0,24.6,21.7,1.2,High,High,High,High
21294,2015,8,5,5,77.0,89.0,22.9,21.5,0.7,90.0,118.0,23.8,21.7,0.8,High,High,High,High
21295,2015,8,5,6,79.0,94.0,22.9,21.4,1.1,92.0,116.0,23.4,22.0,0.6,High,High,High,High
21296,2015,8,5,7,73.0,101.0,23.7,21.2,1.0,85.0,121.0,24.3,22.0,1.3,High,High,High,High
21297,2015,8,5,8,81.0,125.0,24.8,21.5,0.9,84.0,130.0,25.5,22.2,1.4,High,High,High,High
21298,2015,8,5,9,95.0,130.0,26.7,22.1,1.3,100.0,139.0,26.7,22.3,1.8,High,High,High,High
21299,2015,8,5,10,107.0,143.0,27.6,22.3,1.5,112.0,151.0,28.2,23.3,1.2,High,Very High,High,Very High
21300,2015,8,5,11,122.0,147.0,28.4,22.6,1.1,123.0,151.0,28.5,23.0,1.9,Very High,Very High,Very High,Very High
21301,2015,8,5,12,131.0,144.0,29.5,22.7,1.9,140.0,169.0,29.5,22.7,2.2,Very High,Very High,Very High,Very High
21302,2015,8,5,13,79.49160200286961,98.7370263066404,30.4,23.3,1.7,82.93337203901532,109.02330301717916,30.7,22.8,2.7,High,High,High,High
21303,2015,8,5,14,79.49160200286961,98.7370263066404,31.2,22.2,1.9,82.93337203901532,109.02330301717916,31.6,20.9,2.6,High,High,High,High
21304,2015,8,5,15,79.49160200286961,98.7370263066404,32.0,20.9,2.4,82.93337203901532,109.02330301717916,31.8,20.1,2.2,High,High,High,High
21305,2015,8,5,16,59.0,59.0,32.3,19.5,3.0,60.0,60.0,31.9,20.2,2.8,High,Medium,Medium,Medium
21306,2015,8,5,17,56.0,74.0,31.6,20.2,2.4,59.0,90.0,31.7,20.6,2.3,Medium,Medium,Medium,Medium
21307,2015,8,5,18,76.0,93.0,30.7,21.8,3.0,60.0,60.0,31.3,20.0,1.4,High,High,Medium,Medium
21308,2015,8,5,19,84.0,121.0,30.0,22.2,1.5,70.0,106.0,30.3,21.7,2.3,High,High,High,High
21309,2015,8,5,20,91.0,125.0,29.2,23.2,2.4,83.0,107.0,29.7,22.4,1.6,High,High,High,High
21310,2015,8,5,21,97.0,108.0,28.6,23.3,1.9,74.0,102.0,29.3,22.5,1.2,High,High,High,High
21311,2015,8,5,22,71.0,71.0,22.1,18.5,2.8,47.0,52.0,25.0,17.2,2.1,High,Medium,Medium,Medium
21312,2015,8,5,23,22.0,22.0,20.2,18.3,2.7,16.0,19.0,21.3,19.4,2.3,Medium,Low,Low,Low
21313,2015,8,6,0,10.0,10.0,20.0,17.8,1.3,24.0,24.0,20.8,18.9,1.8,Low,Low,Low,Low
21314,2015,8,6,1,15.0,15.0,20.4,17.4,1.4,19.0,19.0,20.7,17.9,2.9,Low,Low,Low,Low
21315,2015,8,6,2,11.0,11.0,21.0,17.4,1.2,14.0,14.0,21.0,17.6,1.3,Low,Low,Low,Low
21316,2015,8,6,3,9.0,9.0,21.0,18.6,1.6,15.0,15.0,20.8,18.6,0.9,Low,Low,Low,Low
21317,2015,8,6,4,17.0,20.0,21.2,18.0,1.2,24.0,53.0,20.9,19.2,1.2,Low,Low,Low,Medium
21318,2015,8,6,5,8.0,8.0,21.2,18.0,1.5,28.0,28.0,21.2,19.1,1.4,Low,Low,Medium,Low
21319,2015,8,6,6,10.0,14.0,21.2,18.0,1.6,28.0,32.0,21.4,18.2,1.2,Low,Low,Medium,Low
21320,2015,8,6,7,12.0,20.0,21.6,17.8,1.4,27.0,39.0,22.2,17.8,1.6,Low,Low,Medium,Low
21321,2015,8,6,8,12.0,31.0,22.3,17.7,1.5,19.0,36.0,23.0,18.1,1.1,Low,Low,Low,Low
21322,2015,8,6,9,12.0,27.0,23.4,18.1,2.1,17.0,42.0,23.9,18.3,1.6,Low,Low,Low,Medium
21323,2015,8,6,10,14.0,25.0,24.6,18.3,0.8,14.0,41.0,25.2,18.4,1.4,Low,Low,Low,Low
21324,2015,8,6,11,15.0,34.0,25.9,19.3,1.4,18.0,33.0,26.7,18.6,2.1,Low,Medium,Low,Low
21325,2015,8,6,12,22.0,47.0,27.9,19.7,1.1,27.0,52.0,28.3,19.2,1.3,Medium,Medium,Medium,Medium
21326,2015,8,6,13,30.0,33.0,29.1,19.4,1.2,63.0,98.0,29.1,20.0,1.6,Medium,Medium,High,High
21327,2015,8,6,14,47.0,77.0,29.7,20.3,1.3,92.0,119.0,30.1,21.2,1.6,Medium,Medium,High,High
21328,2015,8,6,15,71.0,107.0,29.9,21.8,1.9,106.0,144.0,30.1,20.9,2.1,High,High,High,High
21329,2015,8,6,16,100.0,147.0,29.9,22.3,2.1,110.0,152.0,30.1,21.2,2.2,High,Very High,High,Very High
21330,2015,8,6,17,120.0,146.0,29.3,22.8,1.4,124.0,162.0,29.8,22.0,1.9,Very High,Very High,Very High,Very High
21331,2015,8,6,18,133.0,174.0,29.4,22.1,2.0,128.0,161.0,29.6,21.8,1.3,Very High,Very High,Very High,Very High
21332,2015,8,6,19,150.0,181.0,28.5,23.2,1.2,126.0,159.0,29.1,21.3,1.2,Very High,Very High,Very High,Very High
21333,2015,8,6,20,165.0,182.0,27.9,22.8,1.3,123.0,150.0,28.1,21.6,1.1,Very High,Very High,Very High,Very High
21334,2015,8,6,21,179.0,198.0,27.4,22.8,2.0,108.0,142.0,27.3,22.0,1.2,Very High,Very High,High,High
21335,2015,8,6,22,112.0,112.0,26.5,21.5,2.4,109.0,133.0,27.0,21.7,1.7,Very High,High,High,High
21336,2015,8,6,23,75.0,75.0,25.9,21.3,2.3,115.0,125.0,26.4,21.8,1.6,High,Medium,Very High,High
21337,2015,8,7,0,73.0,73.0,24.9,21.8,1.7,91.0,91.0,25.5,21.8,1.6,High,Medium,High,High
21338,2015,8,7,1,84.0,84.0,24.8,22.1,1.3,90.0,90.0,25.0,21.9,1.2,High,High,High,Medium
21339,2015,8,7,2,89.0,89.0,24.4,22.1,1.1,98.0,98.0,24.4,21.9,1.0,High,High,High,High
21340,2015,8,7,3,84.0,84.0,24.2,22.1,1.3,102.0,102.0,23.8,22.4,1.2,High,High,High,High
21341,2015,8,7,4,72.0,72.0,24.1,22.0,1.0,132.0,132.0,23.6,22.2,1.3,High,Medium,Very High,High
21342,2015,8,7,5,69.0,69.0,23.9,22.0,0.9,149.0,149.0,23.3,22.5,1.2,High,Medium,Very High,Very High
21343,2015,8,7,6,74.0,74.0,24.1,22.4,1.3,146.0,146.0,23.7,22.5,1.0,High,Medium,Very High,High
21344,2015,8,7,7,78.0,78.0,24.6,22.5,1.2,149.0,149.0,24.1,22.7,1.1,High,Medium,Very High,Very High
21345,2015,8,7,8,74.0,74.0,24.9,22.4,0.9,126.0,126.0,24.6,22.7,1.2,High,Medium,Very High,High
21346,2015,8,7,9,77.0,77.0,25.5,23.0,1.0,138.0,138.0,25.8,23.3,0.8,High,Medium,Very High,High
21347,2015,8,7,10,82.0,82.0,26.6,22.9,1.4,136.0,136.0,26.8,23.5,1.8,High,High,Very High,High
21348,2015,8,7,11,97.0,97.0,27.3,23.1,1.0,131.0,131.0,27.7,22.9,1.9,High,High,Very High,High
21349,2015,8,7,12,79.49160200286961,98.7370263066404,28.9,22.9,1.1,137.0,145.0,29.0,23.2,1.7,High,High,Very High,High
21350,2015,8,7,13,74.0,74.0,29.9,22.9,1.7,135.0,135.0,29.8,23.5,1.9,High,Medium,Very High,High
21351,2015,8,7,14,118.0,185.0,30.4,22.8,2.4,131.0,131.0,30.0,23.2,1.6,Very High,Very High,Very High,High
21352,2015,8,7,15,107.0,155.0,30.6,23.0,2.7,110.0,110.0,30.4,22.0,1.9,High,Very High,High,High
21353,2015,8,7,16,103.0,149.0,30.0,23.0,2.3,104.0,104.0,30.2,22.6,2.0,High,Very High,High,High
21354,2015,8,7,17,97.0,128.0,27.4,23.2,2.1,99.0,105.0,29.9,21.8,1.6,High,High,High,High
21355,2015,8,7,18,101.0,124.0,24.4,22.7,1.8,102.0,111.0,24.6,21.9,3.6,High,High,High,High
21356,2015,8,7,19,90.0,90.0,21.9,19.6,2.4,81.0,96.0,22.5,19.5,3.9,High,High,High,High
21357,2015,8,7,20,33.0,35.0,21.9,19.3,1.5,34.0,47.0,19.7,18.7,1.4,Medium,Medium,Medium,Medium
21358,2015,8,7,21,24.0,30.0,21.4,19.5,1.7,19.0,19.0,20.2,19.4,1.8,Medium,Low,Low,Low
21359,2015,8,7,22,34.0,34.0,20.5,19.2,1.7,30.0,30.0,20.4,19.1,1.0,Medium,Medium,Medium,Low
21360,2015,8,7,23,36.0,36.0,20.2,18.9,1.0,32.0,32.0,19.8,18.8,0.9,Medium,Medium,Medium,Low
21361,2015,8,8,0,32.0,32.0,19.8,19.0,0.7,40.0,40.0,19.4,18.7,0.2,Medium,Low,Medium,Low
21362,2015,8,8,1,28.0,28.0,20.0,19.2,0.9,34.0,34.0,19.5,18.8,0.8,Medium,Low,Medium,Low
21363,2015,8,8,2,34.0,34.0,20.1,18.9,1.5,36.0,36.0,19.5,19.0,0.9,Medium,Medium,Medium,Low
21364,2015,8,8,3,31.0,31.0,19.7,18.7,1.2,43.0,43.0,19.4,18.9,1.0,Medium,Low,Medium,Medium
21365,2015,8,8,4,24.0,24.0,19.5,18.7,1.1,45.0,45.0,19.6,18.6,1.1,Medium,Low,Medium,Medium
21366,2015,8,8,5,27.0,28.0,19.5,18.2,1.2,47.0,47.0,19.3,18.6,1.5,Medium,Low,Medium,Medium
21367,2015,8,8,6,22.0,26.0,19.6,18.3,1.2,48.0,48.0,19.5,18.8,0.6,Medium,Low,Medium,Medium
21368,2015,8,8,7,22.0,31.0,20.8,18.7,1.5,45.0,45.0,20.6,18.9,1.1,Medium,Low,Medium,Medium
21369,2015,8,8,8,24.0,32.0,22.3,19.3,1.8,50.0,50.0,22.6,19.2,1.1,Medium,Low,Medium,Medium
21370,2015,8,8,9,20.0,28.0,24.2,19.1,1.9,38.0,38.0,23.8,18.9,1.5,Low,Low,Medium,Low
21371,2015,8,8,10,18.0,26.0,25.4,18.3,2.0,28.0,31.0,25.1,18.5,1.5,Low,Low,Medium,Low
21372,2015,8,8,11,17.0,23.0,27.0,18.6,1.0,31.0,31.0,26.1,18.8,1.5,Low,Low,Medium,Low
21373,2015,8,8,12,19.0,20.0,27.5,18.2,1.4,26.0,27.0,27.6,17.7,1.4,Low,Low,Medium,Low
21374,2015,8,8,13,19.0,24.0,28.8,17.7,1.2,34.0,39.0,29.3,19.0,0.6,Low,Low,Medium,Low
21375,2015,8,8,14,23.0,23.0,29.3,18.1,1.8,82.93337203901532,109.02330301717916,29.9,19.6,0.8,Medium,Low,High,High
21376,2015,8,8,15,23.0,25.0,30.3,18.4,1.8,82.93337203901532,109.02330301717916,31.1,18.1,1.7,Medium,Low,High,High
21377,2015,8,8,16,29.0,39.0,30.6,18.7,1.2,47.0,80.0,31.5,20.1,1.6,Medium,Medium,Medium,Medium
21378,2015,8,8,17,31.0,45.0,30.5,19.8,1.5,60.0,74.0,31.3,19.6,1.6,Medium,Medium,Medium,Medium
21379,2015,8,8,18,30.0,40.0,29.2,20.4,1.5,56.0,80.0,31.0,19.7,1.3,Medium,Medium,Medium,Medium
21380,2015,8,8,19,28.0,56.0,28.2,20.7,1.1,56.0,92.0,28.4,20.7,0.7,Medium,Medium,Medium,High
21381,2015,8,8,20,42.0,68.0,26.3,21.1,0.8,72.0,115.0,27.0,21.5,0.9,Medium,Medium,High,High
21382,2015,8,8,21,45.0,60.0,24.8,21.3,0.5,78.0,116.0,25.5,22.4,0.2,Medium,Medium,High,High
21383,2015,8,8,22,46.0,59.0,24.6,21.3,1.3,83.0,110.0,24.4,22.3,0.2,Medium,Medium,High,High
21384,2015,8,8,23,61.0,75.0,24.0,21.7,1.1,89.0,113.0,23.8,22.2,0.7,High,Medium,High,High
21385,2015,8,9,0,70.0,79.0,24.1,20.8,0.8,94.0,110.0,23.8,22.6,0.2,High,Medium,High,High
21386,2015,8,9,1,64.0,70.0,23.8,21.1,1.4,100.0,118.0,23.6,22.6,0.0,High,Medium,High,High
21387,2015,8,9,2,62.0,75.0,23.0,21.3,0.7,105.0,121.0,23.7,21.8,1.2,High,Medium,High,High
21388,2015,8,9,3,54.0,59.0,22.7,20.4,2.0,101.0,106.0,23.1,21.7,1.0,Medium,Medium,High,High
21389,2015,8,9,4,38.0,40.0,22.4,20.5,0.8,80.0,80.0,23.1,20.6,0.9,Medium,Medium,High,Medium
21390,2015,8,9,5,33.0,37.0,22.0,20.1,1.0,78.0,78.0,22.3,20.8,1.2,Medium,Medium,High,Medium
21391,2015,8,9,6,32.0,35.0,21.9,19.6,1.5,68.0,68.0,21.9,20.7,0.8,Medium,Medium,High,Medium
21392,2015,8,9,7,33.0,36.0,23.5,19.6,1.5,53.0,53.0,23.7,20.2,1.5,Medium,Medium,Medium,Medium
21393,2015,8,9,8,31.0,39.0,25.8,19.7,2.4,49.0,49.0,25.4,20.4,0.8,Medium,Medium,Medium,Medium
21394,2015,8,9,9,29.0,46.0,27.1,20.0,2.7,48.0,49.0,27.1,20.4,0.9,Medium,Medium,Medium,Medium
21395,2015,8,9,10,31.0,38.0,29.1,20.5,1.5,40.0,52.0,28.6,19.0,1.0,Medium,Medium,Medium,Medium
21396,2015,8,9,11,35.0,61.0,30.5,18.9,1.3,46.0,46.0,29.9,20.2,1.8,Medium,Medium,Medium,Medium
21397,2015,8,9,12,31.0,42.0,31.5,18.8,1.3,48.0,53.0,31.4,19.4,1.4,Medium,Medium,Medium,Medium
21398,2015,8,9,13,23.0,23.0,32.6,19.5,1.0,53.0,88.0,32.4,20.3,1.9,Medium,Low,Medium,Medium
21399,2015,8,9,14,20.0,25.0,33.2,17.4,1.4,61.0,77.0,33.0,18.8,1.2,Low,Low,Medium,Medium
21400,2015,8,9,15,24.0,36.0,33.7,19.4,1.3,65.0,102.0,33.6,19.7,1.4,Medium,Medium,High,High
21401,2015,8,9,16,26.0,40.0,34.3,17.5,1.0,66.0,82.0,33.8,17.9,1.3,Medium,Medium,High,Medium
21402,2015,8,9,17,30.0,44.0,34.9,18.0,0.2,55.0,71.0,33.7,20.1,2.2,Medium,Medium,Medium,Medium
21403,2015,8,9,18,32.0,60.0,32.7,21.6,1.2,54.0,86.0,33.3,20.1,1.4,Medium,Medium,Medium,Medium
21404,2015,8,9,19,35.0,59.0,31.1,20.7,1.3,56.0,87.0,31.8,22.5,1.2,Medium,Medium,Medium,Medium
21405,2015,8,9,20,41.0,76.0,28.7,22.0,0.9,53.0,92.0,28.1,22.6,0.5,Medium,Medium,Medium,High
21406,2015,8,9,21,38.0,60.0,28.9,21.7,1.1,58.0,104.0,26.9,22.3,0.5,Medium,Medium,Medium,High
21407,2015,8,9,22,50.0,79.0,27.0,23.0,0.4,70.0,137.0,26.7,23.0,0.8,Medium,Medium,High,High
21408,2015,8,9,23,73.0,90.0,26.7,22.8,1.7,82.0,134.0,26.5,23.4,0.6,High,High,High,High
21409,2015,8,10,0,70.0,103.0,26.3,22.6,1.7,79.0,117.0,25.8,23.5,1.1,High,High,High,High
21410,2015,8,10,1,56.0,57.0,25.5,21.8,1.0,82.0,117.0,25.1,23.0,0.7,Medium,Medium,High,High
21411,2015,8,10,2,50.0,61.0,24.6,21.9,1.2,80.0,122.0,24.5,23.1,0.3,Medium,Medium,High,High
21412,2015,8,10,3,49.0,54.0,24.4,21.5,1.1,80.0,105.0,24.2,22.8,0.8,Medium,Medium,High,High
21413,2015,8,10,4,41.0,49.0,23.8,20.9,1.7,81.0,100.0,24.2,21.7,0.7,Medium,Medium,High,High
21414,2015,8,10,5,41.0,42.0,23.2,20.7,1.3,72.0,72.0,24.3,20.8,2.1,Medium,Medium,High,Medium
21415,2015,8,10,6,32.0,38.0,23.3,20.2,1.7,40.0,40.0,23.9,20.6,1.2,Medium,Medium,Medium,Low
21416,2015,8,10,7,29.0,42.0,25.1,20.4,1.2,48.0,79.0,25.1,20.6,1.6,Medium,Medium,Medium,Medium
21417,2015,8,10,8,23.0,30.0,27.1,19.2,1.6,65.0,92.0,26.8,19.9,2.2,Medium,Low,High,High
21418,2015,8,10,9,19.0,26.0,29.1,17.0,1.8,62.0,84.0,28.6,19.5,2.0,Low,Low,High,Medium
21419,2015,8,10,10,15.0,22.0,30.4,18.5,1.9,50.0,78.0,29.9,19.9,2.0,Low,Low,Medium,Medium
21420,2015,8,10,11,16.0,30.0,31.2,18.5,2.2,38.0,51.0,31.2,18.2,2.1,Low,Low,Medium,Medium
21421,2015,8,10,12,17.0,35.0,32.4,19.3,1.6,32.0,32.0,32.1,19.0,1.8,Low,Medium,Medium,Low
21422,2015,8,10,13,22.0,37.0,33.9,19.2,1.0,24.0,30.0,33.0,20.2,1.7,Medium,Medium,Low,Low
21423,2015,8,10,14,21.0,29.0,34.1,17.8,2.2,29.0,29.0,33.5,18.0,1.8,Medium,Low,Medium,Low
21424,2015,8,10,15,25.0,31.0,34.9,15.8,1.3,21.0,21.0,34.1,16.9,1.9,Medium,Low,Low,Low
21425,2015,8,10,16,19.0,19.0,34.8,20.4,1.2,25.0,25.0,34.9,15.8,1.3,Low,Low,Medium,Low
21426,2015,8,10,17,20.0,25.0,34.9,15.3,1.0,24.0,25.0,34.8,16.6,1.0,Low,Low,Low,Low
21427,2015,8,10,18,18.0,28.0,34.2,17.4,1.1,21.0,25.0,33.7,17.4,1.4,Low,Low,Low,Low
21428,2015,8,10,19,21.0,37.0,31.3,21.2,0.9,21.0,32.0,31.4,19.1,1.2,Medium,Medium,Low,Low
21429,2015,8,10,20,26.0,68.0,29.3,19.9,1.3,34.0,70.0,28.4,18.2,0.9,Medium,Medium,Medium,Medium
21430,2015,8,10,21,43.0,119.0,28.7,22.4,2.6,34.0,76.0,28.9,20.1,1.6,Medium,High,Medium,Medium
21431,2015,8,10,22,85.0,130.0,27.5,21.5,1.9,46.0,84.0,28.2,22.2,2.0,High,High,Medium,Medium
21432,2015,8,10,23,95.0,126.0,26.9,22.1,1.9,59.0,167.0,27.9,21.7,2.2,High,High,Medium,Very High
21433,2015,8,11,0,112.0,127.0,26.4,22.0,1.4,94.0,154.0,26.0,22.9,2.1,Very High,High,High,Very High
21434,2015,8,11,1,116.0,116.0,25.9,21.8,1.1,124.0,196.0,25.7,22.8,1.6,Very High,High,Very High,Very High
21435,2015,8,11,2,112.0,112.0,26.1,21.7,1.1,148.0,189.0,26.0,23.1,0.9,Very High,High,Very High,Very High
21436,2015,8,11,3,96.0,96.0,25.9,21.3,0.1,144.0,163.0,25.8,22.9,1.2,High,High,Very High,Very High
21437,2015,8,11,4,93.0,93.0,25.3,21.8,0.3,145.0,153.0,26.0,22.1,1.0,High,High,Very High,Very High
21438,2015,8,11,5,92.0,92.0,24.6,22.1,0.2,147.0,147.0,25.3,22.2,1.0,High,High,Very High,High
21439,2015,8,11,6,102.0,109.0,25.5,21.8,0.9,135.0,135.0,25.8,21.7,1.0,High,High,Very High,High
21440,2015,8,11,7,97.0,97.0,25.7,22.0,1.2,126.0,126.0,26.1,21.1,1.0,High,High,Very High,High
21441,2015,8,11,8,81.0,84.0,26.2,21.6,1.5,121.0,124.0,27.7,21.5,1.2,High,High,Very High,High
21442,2015,8,11,9,68.0,83.0,27.7,21.3,1.4,118.0,124.0,28.6,21.6,1.7,High,High,Very High,High
21443,2015,8,11,10,75.0,108.0,29.0,21.5,1.4,118.0,142.0,29.1,21.8,1.6,High,High,Very High,High
21444,2015,8,11,11,100.0,120.0,30.1,22.0,1.8,120.0,133.0,30.8,22.7,1.3,High,High,Very High,High
21445,2015,8,11,12,95.0,107.0,31.5,21.9,1.3,118.0,135.0,31.7,22.1,1.7,High,High,Very High,High
21446,2015,8,11,13,84.0,96.0,32.5,21.7,1.2,109.0,114.0,32.9,21.1,1.3,High,High,High,High
21447,2015,8,11,14,78.0,92.0,33.4,20.2,1.3,95.0,95.0,33.6,20.7,1.3,High,High,High,High
21448,2015,8,11,15,63.0,67.0,34.6,18.2,1.6,78.0,78.0,33.5,19.9,0.7,High,Medium,High,Medium
21449,2015,8,11,16,44.0,52.0,34.5,20.5,2.1,70.0,94.0,33.9,19.2,1.9,Medium,Medium,High,High
21450,2015,8,11,17,58.0,103.0,34.3,19.9,2.0,56.0,75.0,30.9,20.5,3.8,High,High,Medium,Medium
